Inches,Ram,Gpu,OpSys,Weight,Price_euros,CPU Manufacturer,CPU Series,CPU Model,CPU Clock Speed,Capacity,MemoryType,Laptop,Width,Height
15.6,4,Intel HD Graphics 520,Windows 10,2.1,602.0,Intel,Intel Core,5,2.3,500GB,HDD,ToshibaNotebookSatellite Pro,1366,768
15.6,8,Intel HD Graphics 520,Windows 10,1.84,1900.0,Intel,Intel Core,5,2.4,256GB,SSD,HPNotebookEliteBook 850,1920,1080
13.3,4,Intel HD Graphics 520,Windows 7,1.2,1195.0,Intel,Intel Core,5,2.3,128GB,SSD,ToshibaNotebookPortege Z30-C-1CV,1920,1080
13.3,8,Intel UHD Graphics 620,Windows 10,1.49,959.0,Intel,Intel Core,5,1.6,512GB,SSD,HPNotebookProBook 430,1920,1080
15.6,8,Nvidia GeForce 940MX,Windows 10,2.2,669.0,Intel,Intel Core,7,2.5,1TB,HDD,LenovoNotebookIdeaPad 510-15ISK,1920,1080
17.3,8,Nvidia GeForce MX150,No OS,2.8,849.0,Intel,Intel Core,7,1.8,2TB,HDD,LenovoNotebookIdeaPad 320-17IKBR,1920,1080
15.6,8,Nvidia GeForce GTX 1050,Windows 10,2.0,1829.0,Intel,Intel Core,7,2.8,256GB,SSD,DellNotebookXPS 15,1920,1080
14.0,12,Intel HD Graphics 520,Windows 7,1.4,2299.0,Intel,Intel Core,7,2.6,512GB,SSD,LenovoUltrabookThinkPad T460s,1920,1080
15.6,4,Intel HD Graphics 500,Windows 10,2.2,306.0,Intel,Intel Celeron,3350,1.1,1TB,HDD,LenovoNotebookIdeaPad 320-15IAP,1366,768
15.6,8,Nvidia GeForce 940MX,No OS,2.2,629.0,Intel,Intel Core,5,2.5,256GB,SSD,LenovoNotebookIdeaPad 320-15IKBN,1920,1080
15.6,8,Nvidia GeForce 940MX,Windows 10,2.23,742.0,Intel,Intel Core,7,2.7,1TB,HDD,AcerNotebookAspire E5-576G,1920,1080
15.6,16,Nvidia GeForce GTX 1070,Windows 10,3.21,2774.63,Intel,Intel Core,7,2.8,256GB,SSD,DellGamingAlienware 15,1920,1080
15.6,8,Intel HD Graphics 620,Windows 10,2.04,559.0,Intel,Intel Core,5,2.5,1TB,HDD,HPNotebook15-bs015dx (i5-7200U/8GB/1TB/W10),1366,768
15.6,16,Nvidia GeForce GTX 1060,Windows 10,2.2,1749.0,Intel,Intel Core,7,2.8,128GB,SSD,AsusNotebookFX502VM-AS73 (i7-7700HQ/16GB/1TB,1920,1080
17.3,16,Nvidia GeForce GTX 1060,Windows 10,2.43,2048.9,Intel,Intel Core,7,2.8,256GB,SSD,MSIGamingGS73VR 7RF,1920,1080
13.3,16,Intel HD Graphics 620,Windows 10,1.1,1748.9,Intel,Intel Core,7,2.7,512GB,SSD,AsusUltrabookZenbook Flip,1920,1080
15.6,8,Nvidia GeForce GTX 930MX,Windows 10,2.3,787.0,Intel,Intel Core,7,2.7,256GB,SSD,AsusNotebookK556UR-DM621T (i7-7500U/8GB/256GB/GeForce,1920,1080
13.3,16,Intel UHD Graphics 620,Windows 10,1.62,1279.0,Intel,Intel Core,7,1.8,512GB,SSD,Dell2 in 1 ConvertibleInspiron 5379,1920,1080
17.0,8,AMD Radeon R5,Windows 10,2.6,520.9,AMD,AMD A9-Series,9,3.0,1TB,HDD,HPNotebook17-AK091ND (A9-9420/8GB/1TB/W10),1600,900
13.3,8,Intel HD Graphics 6000,macOS,1.34,898.94,Intel,Intel Core,5,1.8,128GB,Flash Storage,AppleUltrabookMacbook Air,1440,900
13.3,8,Intel HD Graphics 620,Windows 10,1.37,1399.0,Intel,Intel Core,5,2.5,256GB,SSD,Lenovo2 in 1 ConvertibleThinkPad Yoga,1920,1080
13.3,16,Intel HD Graphics 520,Windows 10,1.36,1877.0,Intel,Intel Core,7,2.5,512GB,SSD,ToshibaUltrabookPortege Z30T-C-133,1920,1080
15.6,8,Nvidia GeForce GTX 960<U+039C>,Windows 10,2.6,1272.0,Intel,Intel Core,7,2.6,128GB,SSD,LenovoGamingIdeaPad Y700-15ISK,1920,1080
14.0,8,Intel HD Graphics 620,Windows 10,1.36,1775.0,Intel,Intel Core,7,2.8,256GB,SSD,DellUltrabookLatitude 7480,1920,1080
15.6,8,Nvidia GeForce 940MX,Windows 10,2.18,1009.9,Intel,Intel Core,7,2.7,256GB,SSD,DellNotebookVostro 5568,1920,1080
15.6,4,AMD Radeon 530,Windows 10,2.2,749.0,Intel,Intel Core,5,1.6,256GB,SSD,DellNotebookInspiron 5570,1920,1080
15.6,6,AMD Radeon R5 M430,Windows 10,2.04,539.0,Intel,Intel Core,3,2.0,1TB,HDD,HPNotebook15-ay047nv (i3-6006U/6GB/1TB/Radeon,1920,1080
15.6,4,Intel HD Graphics 520,No OS,2.1,476.99,Intel,Intel Core,5,2.3,500GB,HDD,HPNotebook250 G4,1366,768
13.3,4,Intel HD Graphics 510,Chrome OS,1.45,459.9,Intel,Intel Celeron,3855U,1.6,16GB,Flash Storage,LenovoNotebookThinkPad 13,1366,768
13.3,8,Intel HD Graphics 520,Windows 10,1.2,1213.0,Intel,Intel Core,5,2.3,256GB,SSD,ToshibaNotebookPortege Z30-C-16J,1920,1080
17.3,6,AMD Radeon 530,Windows 10,2.71,655.01,AMD,AMD A10-Series,10,2.5,2TB,HDD,HPNotebook17-ak002nv (A10-9620P/6GB/2TB/Radeon,1920,1080
17.3,32,Nvidia GeForce GTX 1070,Windows 10,4.42,2800.0,Intel,Intel Core,7,2.6,256GB,SSD,DellGamingAlienware 17,1920,1080
15.6,4,Intel HD Graphics 620,No OS,2.2,468.0,Intel,Intel Core,5,2.5,128GB,SSD,LenovoNotebookIdeaPad 320-15IKBN,1920,1080
15.6,4,Intel UHD Graphics 620,Windows 10,1.8,829.0,Intel,Intel Core,5,1.6,256GB,SSD,LenovoNotebookV330-15IKB (i5-8250U/4GB/256GB/FHD/W10),1920,1080
17.3,16,Nvidia GeForce 940MX,Windows 10,2.77,1799.0,Intel,Intel Core,7,2.7,512GB,SSD,Dell2 in 1 ConvertibleInspiron 7779,1920,1080
14.0,4,Intel HD Graphics 620,Windows 10,2.0,769.0,Intel,Intel Core,3,2.4,256GB,SSD,AsusNotebookUX410UA-GV097T (i3-7100U/4GB/256GB/FHD/W10),1920,1080
14.0,8,Intel HD Graphics 620,Windows 10,1.42,2330.0,Intel,Intel Core,5,2.5,256GB,SSD,Lenovo2 in 1 ConvertibleThinkPad X1,2560,1440
14.0,4,Intel HD Graphics,Windows 10,1.43,274.0,Intel,Intel Celeron,3060,1.6,32GB,Flash Storage,LenovoNotebookIdeaPad 100S-14IBR,1366,768
14.0,4,Intel HD Graphics 620,Windows 10,1.48,1590.0,Intel,Intel Core,5,2.5,256GB,SSD,HPNotebookElitebook 840,1920,1080
13.3,4,Intel HD Graphics,Windows 10,1.35,255.0,Intel,Intel Atom,5,1.44,32GB,Flash Storage,MediacomNotebookSmartBook 130,1920,1080
15.6,4,Intel HD Graphics 500,Windows 10,1.86,419.0,Intel,Intel Celeron,3350,1.1,128GB,SSD,AsusNotebookL502NA-GO052T (N3350/4GB/128GB/W10),1366,768
17.3,32,Nvidia GeForce GTX 1070,Windows 10,4.6,2663.0,Intel,Intel Core,7,2.7,256GB,SSD,LenovoGamingIdeaPad Y910-17ISK,1920,1080
15.6,16,Nvidia GeForce GTX 960M,Windows 10,2.59,1339.0,Intel,Intel Core,7,2.6,128GB,SSD,AsusGamingRog GL552VW-CN470T,1920,1080
17.3,8,AMD Radeon 530,Linux,2.8,889.0,Intel,Intel Core,5,1.6,128GB,SSD,DellNotebookInspiron 5770,1920,1080
15.6,16,Nvidia GeForce GTX 1060,Windows 10,2.94,1819.0,Intel,Intel Core,7,2.6,256GB,SSD,MSIGamingGT62VR 6RD,1920,1080
13.3,8,Intel UHD Graphics 620,Windows 10,1.2,1399.0,Intel,Intel Core,7,1.8,256GB,SSD,DellUltrabookXPS 13,3200,1800
14.0,8,Intel HD Graphics 620,Windows 10,1.6,1126.71,Intel,Intel Core,5,2.5,256GB,SSD,DellNotebookLatitude 5480,1366,768
15.6,16,Nvidia GeForce GTX 970M,Windows 10,1.91,2153.37,Intel,Intel Core,7,2.6,128GB,SSD,MSIGamingGS60 Ghost,1920,1080
15.6,4,Intel HD Graphics 520,Windows 10,2.3,565.0,Intel,Intel Core,3,2.0,128GB,SSD,LenovoNotebookThinkPad E570,1366,768
13.3,8,Intel UHD Graphics 620,Windows 10,1.5,847.0,Intel,Intel Core,5,1.6,256GB,SSD,Acer2 in 1 ConvertibleSpin 5,1920,1080
15.6,4,Intel HD Graphics 520,Windows 10,2.08,795.99,Intel,Intel Core,3,2.3,1TB,HDD,Dell2 in 1 ConvertibleInspiron 5568,1920,1080
17.3,8,Nvidia Quadro M620M,Windows 10,3.4,2999.0,Intel,Intel Core,7,2.8,256GB,SSD,LenovoNotebookThinkpad P71,1920,1080
14.0,8,Intel HD Graphics 620,Windows 10,1.25,1535.0,Intel,Intel Core,5,2.5,256GB,SSD,ToshibaNotebookTecra X40-D-10G,1920,1080
15.6,8,Nvidia GeForce GTX 1050,No OS,2.5,1017.0,Intel,Intel Core,5,2.5,1TB,HDD,LenovoGamingLegion Y520-15IKBN,1920,1080
13.3,16,Intel HD Graphics 620,Windows 10,1.42,1399.0,Intel,Intel Core,7,2.7,256GB,SSD,HP2 in 1 ConvertibleEnvy x360,3200,1800
15.6,8,Intel HD Graphics 520,Windows 7,2.09,1062.95,Intel,Intel Core,5,2.4,256GB,SSD,DellNotebookLatitude E5570,1920,1080
15.6,6,Intel HD Graphics 620,Windows 10,2.3,439.0,Intel,Intel Core,3,2.4,1TB,HDD,DellNotebookInspiron 3567,1366,768
15.6,12,Nvidia GeForce MX130,Windows 10,2.2,693.99,Intel,Intel Core,5,1.6,1TB,HDD,AcerNotebookAspire 5,1366,768
12.0,8,Intel HD Graphics 5300,Mac OS X,0.92,1165.0,Intel,Intel Core,1,1.2,512GB,Flash Storage,"AppleUltrabookMacBook 12""",2304,1440
15.6,4,Intel HD Graphics 620,Windows 10,2.38,1055.0,Intel,Intel Core,5,2.5,500GB,HDD,LenovoNotebookThinkPad L570,1366,768
14.0,8,Intel HD Graphics 620,Windows 10,1.9,938.0,Intel,Intel Core,5,2.5,256GB,SSD,LenovoNotebookThinkPad L470,1920,1080
17.3,4,Nvidia GeForce 920MX,Windows 10,2.8,470.34,Intel,Intel Pentium,4200,1.1,1TB,HDD,AsusNotebookX751NV-TY001 (N4200/4GB/1TB/GeForce,1366,768
14.0,2,Intel HD Graphics 400,Windows 10,1.44,249.0,Intel,Intel Celeron,3060,1.6,32GB,Flash Storage,HPNotebookStream 14-AX000nv,1366,768
13.3,8,Intel HD Graphics 620,Windows 10,1.29,1624.0,Intel,Intel Core,5,2.5,256GB,SSD,DellUltrabookXPS 13,3200,1800
14.0,16,Intel HD Graphics 620,Windows 10,1.14,2450.0,Intel,Intel Core,7,2.7,512GB,SSD,LenovoUltrabookThinkPad X1,1920,1080
15.6,4,Intel HD Graphics 520,Linux,2.18,443.9,Intel,Intel Core,3,2.0,1TB,HDD,DellNotebookVostro 3568,1366,768
13.3,8,Intel HD Graphics 520,Windows 10,1.2,1535.0,Intel,Intel Core,5,2.4,256GB,SSD,ToshibaNotebookPortege Z30-C-16Z,1920,1080
15.6,4,Intel HD Graphics 620,No OS,1.9,489.9,Intel,Intel Core,5,2.5,1TB,HDD,LenovoNotebookV310-15IKB (i5-7200U/4GB/1TB/No,1366,768
17.3,4,AMD Radeon R5 520,Windows 10,2.5,699.0,Intel,Intel Core,3,2.0,256GB,SSD,HPNotebook17-bs000nv I3,1920,1080
15.6,6,Nvidia GeForce 920M,Windows 10,2.0,577.0,Intel,Intel Core,3,2.4,256GB,SSD,AsusNotebookX541UV-DM1439T (i3-7100U/6GB/256GB/GeForce,1920,1080
11.6,4,Intel HD Graphics 505,Windows 10,1.63,744.0,Intel,Intel Pentium,4200,1.1,128GB,SSD,DellNetbookLatitude 3180,1366,768
13.3,16,Intel HD Graphics 520,Windows 10,1.2,1747.0,Intel,Intel Core,7,2.5,512GB,SSD,ToshibaUltrabookPortege Z30-C-16P,1920,1080
13.9,8,Intel UHD Graphics 620,Windows 10,1.4,1599.0,Intel,Intel Core,5,1.6,256GB,SSD,Lenovo2 in 1 ConvertibleYoga 920-13IKB,1920,1080
15.6,4,Intel HD Graphics 520,Windows 10,2.31,1199.0,Intel,Intel Core,5,2.3,500GB,HDD,HPNotebookProBook 650,1366,768
15.6,4,Intel HD Graphics 620,No OS,1.96,499.0,Intel,Intel Core,5,2.5,500GB,HDD,HPNotebook250 G5,1366,768
14.0,4,Intel HD Graphics 520,Windows 10,1.95,1149.0,Intel,Intel Core,5,2.3,500GB,HDD,HPNotebookProBook 640,1366,768
15.6,8,Intel HD Graphics 505,Windows 10,2.0,581.9,Intel,Intel Pentium,4200,1.1,128GB,SSD,AsusNotebookVivobook Max,1920,1080
15.6,16,Nvidia GeForce GTX 1060,Windows 10,2.65,1845.0,Intel,Intel Core,7,2.8,512GB,SSD,DellGamingInspiron 7577,3840,2160
15.6,8,Intel HD Graphics 620,Windows 10,2.05,598.0,Intel,Intel Core,7,2.7,1TB,HDD,HPNotebook15-BS078nr (i7-7500U/8GB/1TB/W10),1366,768
15.6,8,Nvidia GeForce 940MX,Windows 10,1.91,979.0,Intel,Intel Core,7,2.7,1TB,HDD,HPNotebookNoteb Pav,1920,1080
15.6,4,Intel HD Graphics 620,Linux,2.0,389.0,Intel,Intel Core,3,2.0,1TB,HDD,AsusNotebookX540UA-DM186 (i3-6006U/4GB/1TB/FHD/Linux),1920,1080
17.3,16,Nvidia Quadro 3000M,Windows 7,2.4,2968.0,Intel,Intel Core,7,2.7,512GB,SSD,LenovoNotebookThinkPad P70,3840,2160
15.6,4,Intel HD Graphics 620,Windows 10,2.37,398.99,Intel,Intel Core,3,2.4,1TB,HDD,AsusNotebookPro P2540UA-XO0198T,1366,768
14.0,4,Intel HD Graphics 500,Windows 10,1.5,286.0,Intel,Intel Celeron,3350,1.1,32GB,Flash Storage,AsusNotebookVivoBook E403NA,1366,768
15.6,16,Nvidia GeForce GTX 1050 Ti,Windows 10,2.5,1179.0,Intel,Intel Core,7,2.8,256GB,SSD,LenovoGamingLegion Y520-15IKBN,1920,1080
15.6,8,Intel HD Graphics 620,Windows 10,2.14,539.95,Intel,Intel Core,5,2.5,1TB,HDD,DellNotebookInspiron 3567,1366,768
17.3,16,Nvidia GeForce GTX 1050 Ti,Windows 10,3.0,1591.0,Intel,Intel Core,7,2.8,256GB,SSD,AsusGamingRog GL753VE-GC070T,1920,1080
11.6,4,Intel HD Graphics 615,Windows 10,1.39,603.0,Intel,Intel Core,7Y,1.0,128GB,SSD,Dell2 in 1 ConvertibleInspiron 3179,1366,768
15.6,8,Nvidia GeForce GTX 1050,Windows 10,2.62,899.0,Intel,Intel Core,7,2.8,1TB,HDD,HPGamingPavilion 15-cb003nv,1920,1080
15.6,8,AMD FirePro W4190M,Windows 7,1.9,1495.0,Intel,Intel Core,7,2.5,256GB,SSD,HPWorkstationZBook 15u,1920,1080
14.0,16,Nvidia GeForce GTX 1060,Windows 10,1.95,2599.0,Intel,Intel Core,7,2.8,256GB,SSD,RazerGamingBlade Pro,1920,1080
15.6,8,AMD Radeon R5 M330,No OS,2.32,599.0,Intel,Intel Core,5,2.3,1TB,HDD,LenovoNotebookB51-80 (i5-6200U/8GB/1TB/Radeon,1920,1080
15.6,8,Nvidia GeForce GTX 1060,Windows 10,3.2,1399.0,Intel,Intel Core,7,2.8,256GB,SSD,LenovoGamingLegion Y720-15IKB,1920,1080
15.6,8,Intel HD Graphics 620,Windows 10,1.86,690.0,Intel,Intel Core,5,2.5,256GB,SSD,HPNotebook250 G6,1920,1080
12.0,8,Intel HD Graphics 615,macOS,0.92,1262.4,Intel,Intel Core,3,1.2,256GB,SSD,"AppleUltrabookMacBook 12""",2304,1440
14.0,8,Intel HD Graphics 520,Windows 10,1.36,1637.0,Intel,Intel Core,5,2.3,256GB,SSD,Lenovo2 in 1 ConvertibleThinkPad X1,2560,1440
15.6,16,Nvidia GeForce GTX 1060,Windows 10,1.8,1929.0,Intel,Intel Core,7,2.6,256GB,SSD,MSIGamingGS63VR 6RF,1920,1080
15.6,8,Nvidia GeForce GTX 1050,Windows 10,1.99,1350.0,Intel,Intel Core,7,2.8,128GB,SSD,AsusGamingVivoBook Pro,1920,1080
15.6,8,Nvidia GeForce GTX 1050,Linux,2.4,846.0,Intel,Intel Core,7,2.8,1TB,HDD,AcerNotebookAspire 7,1920,1080
15.6,8,Nvidia GeForce GTX 1050,No OS,2.4,779.0,Intel,Intel Core,5,2.5,256GB,SSD,LenovoGamingLegion Y520-15IKBN,1920,1080
13.3,8,Intel HD Graphics 620,Windows 10,1.2,1129.0,Intel,Intel Core,5,2.5,256GB,SSD,AsusUltrabookZenbook UX330UA-AH5Q,3200,1800
17.3,8,Nvidia GeForce GTX 940MX,No OS,2.8,589.0,Intel,Intel Core,5,2.5,1TB,HDD,LenovoNotebookIdeaPad 320-17IKB,1600,900
14.0,4,Intel HD Graphics 500,Windows 10,1.22,202.9,Intel,Intel Celeron,3350,1.1,32GB,Flash Storage,VeroNotebookK146 (N3350/4GB/32GB/W10),1920,1080
15.6,4,Nvidia GeForce GTX 950M,Windows 10,2.3,977.0,Intel,Intel Core,5,2.3,1TB,HDD,LenovoNotebookIdeapad 700-15ISK,1920,1080
15.6,4,Nvidia GeForce 940MX,Windows 10,2.18,912.5,Intel,Intel Core,5,2.5,128GB,SSD,DellNotebookVostro 5568,1920,1080
15.6,8,Intel HD Graphics 620,Windows 10,1.84,1144.0,Intel,Intel Core,5,2.5,256GB,SSD,HPNotebookElitebook 850,1920,1080
17.3,8,Nvidia GeForce 930MX,Windows 10,2.63,1200.0,Intel,Intel Core,7,2.7,256GB,SSD,HPNotebookProBook 470,1920,1080
15.6,8,Nvidia GeForce GTX 1060,Windows 10,3.2,1299.0,Intel,Intel Core,7,2.8,1TB,HDD,LenovoGamingLegion Y720-15IKB,1920,1080
15.6,4,Intel HD Graphics 620,Windows 10,2.04,769.99,Intel,Intel Core,3,2.4,256GB,SSD,HPNotebookProBook 450,1366,768
11.6,4,Intel HD Graphics 405,Windows 10,1.47,479.0,Intel,Intel Pentium,3710,1.6,500GB,HDD,Dell2 in 1 ConvertibleInspiron 3168,1366,768
14.0,8,Intel HD Graphics 620,Windows 10,1.32,1859.0,Intel,Intel Core,7,2.7,256GB,SSD,LenovoUltrabookThinkpad T470s,1920,1080
15.6,8,Intel UHD Graphics 620,Windows 10,2.05,880.0,Intel,Intel Core,7,1.8,256GB,SSD,LenovoNotebookV330-15IKB (i7-8550U/8GB/256GB/FHD/W10),1920,1080
13.3,8,Intel HD Graphics 620,Windows 10,1.4,1150.0,Intel,Intel Core,5,2.5,256GB,SSD,AsusNotebookZenBook UX310UA-FB485T,3200,1800
15.6,4,Intel HD Graphics 520,Windows 10,2.1,493.0,Intel,Intel Core,5,2.3,128GB,SSD,LenovoNotebookV110-15ISK (i5-6200U/4GB/128GB/W10),1366,768
17.3,4,Nvidia GeForce MX150,Windows 10,3.0,805.0,Intel,Intel Core,5,1.6,256GB,SSD,AcerNotebookAspire A517-51G,1920,1080
15.6,4,AMD Radeon 520,Windows 10,2.1,489.0,AMD,AMD A9-Series,9,3.0,1TB,HDD,HPNotebook15-BW037na (A9-9420/4GB/1TB/Radeon,1920,1080
17.3,16,Nvidia GeForce GTX 1050,Windows 10,2.9,1529.0,Intel,Intel Core,7,2.8,256GB,SSD,AsusGamingFX753VD-GC461T (i7-7700HQ/16GB/1TB,1920,1080
15.6,8,AMD Radeon R7,Windows 10,2.2,429.0,AMD,AMD A12-Series,12,3.6,1TB,HDD,LenovoNotebookIdeaPad 320-15ABR,1366,768
17.3,8,Nvidia GeForce GTX 1060,Windows 10,3.35,1129.0,Intel,Intel Core,5,2.3,128GB,SSD,HPGamingOmen -,1920,1080
13.3,8,Intel UHD Graphics 620,Windows 10,1.21,1599.0,Intel,Intel Core,5,1.6,128GB,SSD,DellUltrabookXPS 13,3840,2160
13.3,8,Intel HD Graphics 520,Windows 10,1.2,1590.0,Intel,Intel Core,5,2.3,256GB,SSD,ToshibaUltrabookPort�g� Z30-C-16K,1920,1080
12.5,4,Intel HD Graphics 620,Windows 10,1.26,1559.0,Intel,Intel Core,5,2.5,256GB,SSD,HPUltrabookElitebook 820,1366,768
15.6,16,Nvidia GeForce GTX 1050 Ti,Windows 10,2.4,1199.0,Intel,Intel Core,7,2.8,512GB,SSD,LenovoGamingLegion Y520-15IKBN,1920,1080
15.6,16,Nvidia GeForce GTX 1060,No OS,2.4,1398.0,Intel,Intel Core,7,2.8,512GB,SSD,LenovoGamingLegion Y520-15IKBN,1920,1080
13.3,8,Intel HD Graphics 6000,Mac OS X,1.35,998.0,Intel,Intel Core,5,1.6,256GB,Flash Storage,AppleUltrabookMacBook Air,1440,900
15.6,12,Nvidia GeForce 940MX,Windows 10,2.3,839.0,Intel,Intel Core,7,2.7,2TB,HDD,Asus2 in 1 ConvertibleQ524UQ-BHI7T15 (i7-7500U/12GB/2TB/GeForce,1920,1080
13.3,8,Intel HD Graphics 620,Windows 10,1.34,1323.0,Intel,Intel Core,7,2.7,512GB,SSD,HPUltrabookEnvy 13-AB002nv,1920,1080
17.3,16,Nvidia GeForce GTX 970M,Windows 10,4.0,1900.0,Intel,Intel Core,7,2.6,128GB,SSD,AsusGamingRog G752VT-GC073T,1920,1080
15.6,8,Nvidia GeForce MX150,Windows 10,2.2,689.0,Intel,Intel Core,7,1.8,1TB,HDD,AcerNotebookAspire 5,1920,1080
15.6,8,Nvidia GeForce 930MX,Windows 10,2.04,900.0,Intel,Intel Core,7,2.7,1TB,HDD,HPNotebookProBook 450,1920,1080
15.6,8,Nvidia GeForce GTX 1050,Windows 10,2.5,839.0,Intel,Intel Core,5,2.5,128GB,SSD,AsusNotebookFX553VD-DM627T (i5-7300HQ/8GB/1TB,1920,1080
15.6,16,Nvidia Quadro M2000M,Windows 7,2.5,2370.0,Intel,Intel Core,7,2.7,512GB,SSD,LenovoNotebookThinkpad P50,3840,2160
17.3,8,Nvidia GeForce 150MX,Windows 10,2.1,1145.0,Intel,Intel Core,7,1.8,128GB,SSD,AsusNotebookVivoBook Pro,1920,1080
15.6,4,AMD Radeon R5 M430,Windows 10,2.2,498.9,Intel,Intel Core,3,2.0,256GB,SSD,DellNotebookInspiron 3567,1920,1080
15.6,8,AMD Radeon 530,Windows 10,2.33,844.0,Intel,Intel Core,5,1.6,128GB,SSD,DellNotebookInspiron 5570,1920,1080
15.6,8,Intel HD Graphics 620,Windows 10,1.84,1219.0,Intel,Intel Core,7,2.7,256GB,SSD,HPNotebookEliteBook 850,1920,1080
15.6,8,AMD FirePro W5130M,Windows 10,2.23,1369.0,Intel,Intel Core,5,2.6,500GB,HDD,DellWorkstationPrecision 3510,1920,1080
15.6,4,Intel HD Graphics 505,Windows 10,2.1,363.51,Intel,Intel Pentium,4200,1.1,1TB,HDD,AcerNotebookAspire 3,1366,768
17.3,16,Nvidia GeForce GTX 1060,Windows 10,2.73,1799.0,Intel,Intel Core,7,2.6,512GB,SSD,AsusGamingRog GL702VM-GC017T,1920,1080
11.6,2,Intel HD Graphics 400,Windows 10,0.98,191.9,Intel,Intel Atom,5,1.44,32GB,Flash Storage,AsusNetbookVivobook E200HA,1366,768
14.0,8,Intel Graphics 620,Windows 10,1.8,919.0,Intel,Intel Core,5,2.5,256GB,SSD,AcerUltrabookSwift 3,1920,1080
15.6,8,Nvidia GeForce 960M,Windows 10,2.04,2250.68,Intel,Intel Core,5,2.3,256GB,SSD,DellNotebookXPS 15,3840,2160
14.0,16,Intel HD Graphics 520,Windows 10,1.1,2099.0,Intel,Intel Core,7,2.6,512GB,SSD,LenovoUltrabookThinkpad X1,2560,1440
13.3,16,Intel HD Graphics 515,Windows 10,1.16,1965.0,Intel,Intel Core,6Y,1.2,512GB,SSD,HPUltrabookEliteBook 1030,3200,1800
15.6,4,Intel HD Graphics 520,Linux,2.4,361.8,Intel,Intel Core,3,2.0,500GB,HDD,AcerNotebookAspire ES1-572,1366,768
15.6,4,AMD Radeon 520,Windows 10,1.86,612.61,Intel,Intel Core,5,2.5,500GB,HDD,HPNotebook250 G6,1366,768
11.6,4,Intel HD Graphics 505,Windows 10,1.45,775.0,Intel,Intel Pentium,4200,1.1,256GB,SSD,HP2 in 1 ConvertibleProBook x360,1366,768
17.3,8,AMD Radeon 530,Windows 10,2.8,1085.0,Intel,Intel Core,7,1.8,128GB,SSD,DellNotebookInspiron 5770,1920,1080
15.6,8,Nvidia GeForce 930MX,Windows 10,2.04,979.0,Intel,Intel Core,5,2.7,128GB,SSD,HPNotebookProbook 450,1920,1080
15.6,4,AMD Radeon 530,Windows 10,2.1,689.0,Intel,Intel Core,7,2.7,500GB,HDD,HPNotebook15-bs011nv (i7-7500U/4GB/500GB/Radeon,1920,1080
13.3,8,Intel HD Graphics 620,Windows 10,1.29,899.0,Intel,Intel Core,5,2.5,128GB,SSD,DellUltrabookXPS 13,1920,1080
10.1,4,Intel HD Graphics 400,Windows 10,0.69,646.27,Intel,Intel Atom,5,1.44,64GB,Flash Storage,Lenovo2 in 1 ConvertibleYoga Book,1920,1200
15.6,12,Intel HD Graphics 530,Windows 10,2.06,1299.0,Intel,Intel Core,7,2.6,128GB,SSD,AsusNotebookZenBook Pro,3840,2160
15.6,4,Intel HD Graphics 505,Windows 10,2.0,449.0,Intel,Intel Pentium,4200,1.1,1TB,HDD,AsusNotebookX541NA (N4200/4GB/1TB/W10),1366,768
15.6,8,Intel HD Graphics 520,Windows 10,1.86,539.0,Intel,Intel Core,3,2.0,256GB,SSD,HPNotebook250 G6,1920,1080
15.6,4,AMD Radeon R5 M420,Windows 10,1.68,469.0,AMD,AMD A9-Series,9,3.0,1TB,HDD,AsusNotebookX505BP-BR019T (A9-9420/4GB/1TB/Radeon,1366,768
15.6,8,Nvidia GeForce GTX 1050,Windows 10,2.5,999.0,Intel,Intel Core,5,2.5,128GB,SSD,LenovoGamingLegion Y520-15IKBN,1920,1080
17.3,8,Intel HD Graphics 520,Windows 10,2.5,639.9,Intel,Intel Core,3,2.0,256GB,SSD,HPNotebook17-BS092ND (i3-6006U/8GB/256GB/W10),1600,900
15.6,6,Nvidia GeForce GTX 960M,Windows 10,2.18,799.0,Intel,Intel Core,7,2.6,1TB,HDD,HPNotebookPavilion 15-BC000nv,1920,1080
17.3,8,AMD Radeon 530,Linux,2.8,1099.0,Intel,Intel Core,7,1.8,128GB,SSD,DellNotebookInspiron 5770,1920,1080
17.3,16,Nvidia GeForce GTX 1070,Windows 10,4.36,3154.0,Intel,Intel Core,7,2.8,512GB,SSD,DellGamingAlienware 17,3840,2160
11.6,2,Intel HD Graphics,Chrome OS,1.3,174.0,Intel,Intel Celeron,3205U,1.5,32GB,SSD,AcerNetbookC740-C9QX (3205U/2GB/32GB/Chrome,1366,768
14.0,8,Intel HD Graphics 620,Windows 10,1.13,2282.0,Intel,Intel Core,7,2.7,512GB,SSD,LenovoUltrabookThinkpad X1,2560,1440
12.5,8,Intel HD Graphics 620,Windows 10,1.26,1389.0,Intel,Intel Core,5,2.6,256GB,SSD,HPNetbookEliteBook 820,1366,768
13.9,16,Intel UHD Graphics 620,Windows 10,1.4,2099.0,Intel,Intel Core,7,1.8,512GB,SSD,Lenovo2 in 1 ConvertibleYoga 920-13IKB,3840,2160
15.6,4,Intel HD Graphics 505,Linux,2.1,298.0,Intel,Intel Pentium,4200,1.1,1TB,HDD,AcerNotebookAspire A315-31,1366,768
